kepid,kepoi_name,koi_disposition,tce_plnt_num,pca
10854768,K01309.01,CONFIRMED,1,-1596636166.5077398
10964440,K01310.01,CONFIRMED,1,-1963976219.5907705
10964440,K01310.02,CANDIDATE,2,-2647202695.2459974
10713616,K01311.01,CANDIDATE,1,-1813812620.9190636
10963242,K01312.01,CONFIRMED,1,-1832564688.6945434
10785538,K01313.01,FALSE POSITIVE,1,2522375166.424556
10585852,K01314.01,CONFIRMED,1,-2293726723.6844654
10928043,K01315.01,CANDIDATE,1,-1370185282.05897
10794087,K01316.01,CANDIDATE,1,-2209786982.60824
4275739,K01317.01,FALSE POSITIVE,1,8149225689.836365
4070376,K01318.01,FALSE POSITIVE,1,8149225689.708451
4078157,K01319.01,FALSE POSITIVE,1,3436833741.8163395
4164994,K01320.01,CONFIRMED,1,5672323527.615747
4480676,K01321.01,FALSE POSITIVE,1,8149225689.726075
4079535,K01322.01,FALSE POSITIVE,1,2483891606.0711913
4076098,K01323.01,CONFIRMED,1,8149224850.72885
4551328,K01324.01,FALSE POSITIVE,1,1934943076.9596233
4282872,K01325.01,CONFIRMED,1,1974277291.3363082
4639868,K01326.01,FALSE POSITIVE,1,8149225689.727682
4372768,K01327.01,FALSE POSITIVE,1,-2424393822.9115653
4074736,K01328.01,CANDIDATE,1,-1005694047.1016368
4072526,K01329.01,CONFIRMED,1,-1897053095.92537
4150539,K01330.01,FALSE POSITIVE,1,-1626385700.766126
4150539,K01330.02,FALSE POSITIVE,2,-1819802998.5638275
4274548,K01331.01,CANDIDATE,1,-1551476489.1557739
4455231,K01332.01,CONFIRMED,1,-2060671113.233004
4455231,K01332.02,CONFIRMED,2,-2488521271.021759
4455231,K01332.03,CONFIRMED,3,-2279711457.744839
4285107,K01333.01,FALSE POSITIVE,1,-860592512.6143582
4150624,K01334.01,FALSE POSITIVE,1,-1930878438.5081494
4150624,K01334.02,FALSE POSITIVE,2,-1857333258.6138577
4155328,K01335.01,CONFIRMED,1,-1417659285.8028748
4077526,K01336.01,CONFIRMED,1,-2047997994.7167497
4077526,K01336.02,CONFIRMED,2,-2283544685.564089
4077526,K01336.03,CONFIRMED,3,-2349006194.980374
4077526,K01336.04,CANDIDATE,4,-2157496443.6489387
4243911,K01337.01,CONFIRMED,1,-300592054.3222616
4466677,K01338.01,CONFIRMED,1,-1203634905.9563925
4466677,K01338.02,CANDIDATE,2,-2518535993.0446997
4466677,K01338.03,CANDIDATE,3,-2551459262.812674
4135665,K01339.01,CONFIRMED,1,-1535520692.7107534
4386059,K01340.01,FALSE POSITIVE,1,-1899499571.5631814
4650674,K01341.01,CONFIRMED,1,-1558355053.3726985
4275721,K01342.01,CONFIRMED,1,-1450449031.8314555
4275721,K01342.02,CONFIRMED,2,-1651706714.605843
4570931,K01343.01,FALSE POSITIVE,1,-385332898.6269934
4136466,K01344.01,CONFIRMED,1,-1555304368.034273
7199774,K01346.01,FALSE POSITIVE,1,8149225689.913279
7037540,K01347.01,FALSE POSITIVE,1,8149225689.865916
6866228,K01348.01,FALSE POSITIVE,1,8149225689.786701
6847018,K01349.01,FALSE POSITIVE,1,8149225689.810281
7220322,K01350.01,FALSE POSITIVE,1,8149225646.980408
6964043,K01351.01,FALSE POSITIVE,1,-2148088769.0625424
6956233,K01352.01,FALSE POSITIVE,1,-1695286039.118567
7303287,K01353.01,CONFIRMED,1,4031956642.9973845
7303287,K01353.02,CONFIRMED,2,-1950268913.478922
7303287,K01353.03,CANDIDATE,3,-2508141070.3406143
6891543,K01354.01,FALSE POSITIVE,1,-1142925240.4824739
7211141,K01355.01,CONFIRMED,1,-1188546887.0941534
6719086,K01357.01,CANDIDATE,1,95788215.3860891
7376983,K01358.01,CANDIDATE,1,-268475255.16972256
7376983,K01358.02,CANDIDATE,2,-1855415645.8211815
7376983,K01358.03,CANDIDATE,3,-1587669594.5524101
7376983,K01358.04,CANDIDATE,4,-1320976489.7739818
6946199,K01359.01,CANDIDATE,1,-1399991995.7138536
6946199,K01359.02,CANDIDATE,2,-1917086268.266719
7102227,K01360.01,CONFIRMED,1,-1883733189.3320851
7102227,K01360.02,CONFIRMED,2,-1734688776.0984497
7102227,K01360.03,CANDIDATE,3,-1511914285.2314649
6960913,K01361.01,CONFIRMED,1,-1582896379.3358772
6837146,K01362.01,CANDIDATE,1,-2034054397.5063994
6936909,K01363.01,CONFIRMED,1,-1277376772.1865983
6936909,K01363.02,CONFIRMED,2,-1938454457.5152524
6962977,K01364.01,CONFIRMED,1,-1725816185.433833
6962977,K01364.02,CONFIRMED,2,-2252462431.2566423
6962977,K01364.03,CONFIRMED,3,-2304297967.2085404
6962977,K01364.04,CONFIRMED,4,-2201040724.6973047
6962977,K01364.05,CONFIRMED,5,-1842555652.522958
7174351,K01365.01,FALSE POSITIVE,1,-1225163651.253639
6932987,K01366.01,CONFIRMED,1,-1600047298.088886
6932987,K01366.02,CONFIRMED,2,-2090789558.4181695
6934291,K01367.01,CONFIRMED,1,4104839545.6630173
7357531,K01368.01,FALSE POSITIVE,1,-229663299.7072578
7287415,K01369.01,CANDIDATE,1,-1443805007.2525456
6924203,K01370.01,CONFIRMED,1,-1736299458.981571
6878167,K01371.01,FALSE POSITIVE,1,-742619793.0508661
6863839,K01373.01,FALSE POSITIVE,1,-772941069.8263196
7296086,K01374.01,FALSE POSITIVE,1,1031525104.1684946
6766634,K01375.01,CANDIDATE,1,-702805659.5830203
6774826,K01376.01,FALSE POSITIVE,1,-2094453299.0761406
7211469,K01377.01,CONFIRMED,1,-2226064769.8621407
7375795,K01378.01,FALSE POSITIVE,1,-1935773498.180639
7375795,K01378.02,FALSE POSITIVE,2,-1579457674.7369707
7211221,K01379.01,CONFIRMED,1,-1118907494.7681124
7025526,K01380.01,FALSE POSITIVE,1,-770845365.7527395
9451127,K01381.01,FALSE POSITIVE,1,8149225689.854526
9446824,K01382.01,FALSE POSITIVE,1,8149225689.814594
8953257,K01383.01,FALSE POSITIVE,1,8149225689.917878
8971432,K01384.01,FALSE POSITIVE,1,8149225689.949832
9278553,K01385.01,FALSE POSITIVE,1,8149225689.743791
9143254,K01386.01,FALSE POSITIVE,1,8149225689.802723
8949247,K01387.01,FALSE POSITIVE,1,8149225689.829702
9346253,K01388.01,FALSE POSITIVE,1,8149225689.733755
9002237,K01389.01,FALSE POSITIVE,1,8149225689.776048
9288786,K01390.01,FALSE POSITIVE,1,8149225689.698117
8958035,K01391.01,FALSE POSITIVE,1,8149225689.668009
9040849,K01392.01,FALSE POSITIVE,1,606952448.1645559
9202151,K01393.01,CANDIDATE,1,3878022374.4128
8937021,K01394.01,FALSE POSITIVE,1,-666460478.6946633
8935810,K01395.01,CANDIDATE,1,-477131088.5703509
9455556,K01396.01,CONFIRMED,1,-1287957462.6226046
9455556,K01396.02,CONFIRMED,2,-1763980682.6723592
9427402,K01397.01,CANDIDATE,1,-159543545.37651926
9269281,K01398.01,CANDIDATE,1,-1354313244.4361696
9100484,K01399.01,CANDIDATE,1,-1977795889.5554314
9157908,K01400.01,FALSE POSITIVE,1,-1732334898.7694895
9034103,K01402.01,CONFIRMED,1,-1988895704.455198
9214942,K01403.01,CONFIRMED,1,-1669480590.0424438
8874090,K01404.01,CONFIRMED,1,-1975036765.700284
8874090,K01404.02,CANDIDATE,2,-2518842689.507785
9264949,K01405.01,CONFIRMED,1,-2240191505.1091714
9271752,K01406.01,CONFIRMED,1,-1303444932.423669
9150827,K01408.01,CANDIDATE,1,-1744023132.8259172
9391208,K01409.01,CONFIRMED,1,-1667795977.7839103
9391506,K01410.01,CONFIRMED,1,-1801631904.3954346
9425139,K01411.01,CANDIDATE,1,-189043818.99123612
8950853,K01412.01,CONFIRMED,1,-2077169392.0428655
9006449,K01413.01,CONFIRMED,1,-2373957141.6422048
9006449,K01413.02,CONFIRMED,2,-2439798281.873459
9006449,K01413.03,CONFIRMED,3,-2460009688.762778
8916492,K01414.01,FALSE POSITIVE,1,-1759255411.3412986
11517719,K01416.01,CONFIRMED,1,8149225689.928021
11599264,K01417.01,FALSE POSITIVE,1,5249896899.233269
11100657,K01418.01,FALSE POSITIVE,1,5880711350.876483
11125936,K01419.01,FALSE POSITIVE,1,8149224470.650698
11026304,K01420.01,CANDIDATE,1,-407115489.80008405
11497958,K01422.01,CONFIRMED,1,-230070725.5269882
11497958,K01422.02,CONFIRMED,2,-1678264659.007134
11497958,K01422.03,CONFIRMED,3,-2055698260.6803842
11497958,K01422.04,CONFIRMED,4,-2358301221.008762
11497958,K01422.05,CONFIRMED,5,-2430774179.477622
11177707,K01423.01,CONFIRMED,1,-1801143784.434765
11611600,K01424.01,CONFIRMED,1,2878922215.032452
11254382,K01425.01,CONFIRMED,1,468640096.1385827
11122894,K01426.01,CONFIRMED,1,573054098.1514068
11122894,K01426.02,CONFIRMED,2,-369103218.7666433
11122894,K01426.03,CANDIDATE,3,-1912169412.7221587
11129738,K01427.01,CONFIRMED,1,-488946908.39987004
11129738,K01427.02,CANDIDATE,2,-2191801679.5008163
11401182,K01428.01,CONFIRMED,1,4104925302.799135
11030711,K01429.01,CANDIDATE,1,-2127151128.8926077
11176127,K01430.01,CONFIRMED,1,-1094151903.0065234
11176127,K01430.02,CONFIRMED,2,-2132966124.6850626
11176127,K01430.03,CONFIRMED,3,-1920990648.8864543
11075279,K01431.01,CANDIDATE,1,263297193.16662756
11014932,K01432.01,CONFIRMED,1,-1837802757.6976683
11014932,K01432.02,CONFIRMED,2,-2412321864.0376167
11014932,K01432.03,CONFIRMED,3,-1918916723.6776874
11014932,K01432.04,CONFIRMED,4,-2530673798.619974
11288505,K01433.01,CONFIRMED,1,-2125856898.576139
11493431,K01434.01,CONFIRMED,1,-1255419751.7723732
11037335,K01435.01,CONFIRMED,1,-2028600590.7257273
11037335,K01435.02,CONFIRMED,2,-1647265643.6678503
11389771,K01436.01,CONFIRMED,1,-897210475.2680194
11389771,K01436.02,CONFIRMED,2,-1974875849.9164581
11389771,K01436.03,CONFIRMED,3,-1816885981.549937
11599038,K01437.01,CANDIDATE,1,-2303729172.4295664
11599038,K01437.02,FALSE POSITIVE,2,-2445548171.327855
11599038,K01437.03,FALSE POSITIVE,3,-2564116415.368478
11193263,K01438.01,CONFIRMED,1,-1846195104.4622605
11027624,K01439.01,CONFIRMED,1,-1302261953.93176
11032227,K01440.01,CONFIRMED,1,-2130767502.3149807
11356260,K01441.01,CONFIRMED,1,-1974071937.8329308
11600889,K01442.01,CONFIRMED,1,1638952800.3571603
11197126,K01443.01,FALSE POSITIVE,1,287781197.24602026
11043167,K01444.01,CONFIRMED,1,-2116858396.4273171
11336883,K01445.01,CONFIRMED,1,-1636821132.958139
12506351,K01446.01,FALSE POSITIVE,1,8149225689.953581
7622486,K01447.01,FALSE POSITIVE,1,8149225689.904846
7622486,K01447.02,FALSE POSITIVE,2,8149225689.699385
9705459,K01448.01,CANDIDATE,1,8149225689.927837
7802136,K01449.01,FALSE POSITIVE,1,8149225689.843497
7532973,K01450.01,CONFIRMED,1,8149225689.897843
9632895,K01451.01,FALSE POSITIVE,1,8149225689.903279
7449844,K01452.01,FALSE POSITIVE,1,3642015667.611388
7842610,K01453.01,FALSE POSITIVE,1,8149225562.5387535
7830637,K01454.01,FALSE POSITIVE,1,8149225689.900628
4760746,K01455.01,FALSE POSITIVE,1,5385367456.084608
7832356,K01456.01,CONFIRMED,1,7409211948.155239
9643874,K01457.01,CONFIRMED,1,8149225689.602117
12120943,K01458.01,CANDIDATE,1,1010845469.732915
9761199,K01459.01,FALSE POSITIVE,1,8149224665.078547
7751571,K01460.01,FALSE POSITIVE,1,-1284860065.4647977
9579499,K01461.01,FALSE POSITIVE,1,8149225007.722462
11913013,K01462.01,FALSE POSITIVE,1,-2093219453.0225902
7672940,K01463.01,FALSE POSITIVE,1,676181847.9214454
7838655,K01464.01,FALSE POSITIVE,1,-449551225.9116767
11702948,K01465.01,FALSE POSITIVE,1,8149225334.805877
9512981,K01466.01,CANDIDATE,1,544489114.6732508
7770450,K01467.01,FALSE POSITIVE,1,-752287209.1913923
9851226,K01468.01,FALSE POSITIVE,1,-1408952187.5571632
7543649,K01469.01,FALSE POSITIVE,1,115770103.99727245
9480310,K01470.01,CANDIDATE,1,-1545173264.4377708
11858748,K01471.01,FALSE POSITIVE,1,-155225016.6068056
7761545,K01472.01,CONFIRMED,1,163425169.25710034
7499398,K01473.01,CANDIDATE,1,-301345902.02820426
12365184,K01474.01,CONFIRMED,1,2806370855.7812533
4770365,K01475.01,CANDIDATE,1,747970045.6885122
4770365,K01475.02,CANDIDATE,2,-1818498090.225278
4770365,K01475.03,CANDIDATE,3,-2088052039.2022185
12406749,K01476.01,CANDIDATE,1,-2073416279.801207
7811397,K01477.01,CANDIDATE,1,-1192101456.8766944
12403119,K01478.01,CONFIRMED,1,1223419421.4660769
9842890,K01479.01,FALSE POSITIVE,1,-2295610601.2156386
7512982,K01480.01,CONFIRMED,1,-1571568086.6715677
7512982,K01480.02,CANDIDATE,2,-2374787453.7268076
9597806,K01481.01,CONFIRMED,1,-387798577.2952501
7812167,K01482.01,FALSE POSITIVE,1,-2389056826.5745225
11909686,K01483.01,FALSE POSITIVE,1,3268735174.3958592
11760959,K01484.01,FALSE POSITIVE,1,-438401554.24278826
9692345,K01485.01,FALSE POSITIVE,1,-692986308.1241874
7898352,K01486.01,CONFIRMED,1,-803173634.7823246
7898352,K01486.02,CONFIRMED,2,-2107646117.0188162
12062667,K01487.01,FALSE POSITIVE,1,-1555268390.6651645
9589323,K01488.01,CONFIRMED,1,436784841.93513924
9823487,K01489.01,CANDIDATE,1,-1787014667.0677657
9602514,K01490.01,FALSE POSITIVE,1,-2236644556.5707116
9726659,K01491.01,CONFIRMED,1,-613280732.2569059
12108312,K01492.01,FALSE POSITIVE,1,-419606564.11229247
9842906,K01493.01,FALSE POSITIVE,1,-2337726757.0241804
11821363,K01494.01,CANDIDATE,1,-2053957706.6226563
7629518,K01495.01,CONFIRMED,1,-1736971509.999176
4828341,K01496.01,FALSE POSITIVE,1,-286893904.48218733
11774387,K01497.01,FALSE POSITIVE,1,-670783825.9980193
9636135,K01498.01,CONFIRMED,1,-1657538517.3958604
9636135,K01498.02,CANDIDATE,2,-2014146980.2778149
7841925,K01499.01,CONFIRMED,1,-1093348468.7970715
7841925,K01499.02,CANDIDATE,2,-2259113653.8439274
7841925,K01499.03,CANDIDATE,3,-1692772217.9683764
9719634,K01500.01,FALSE POSITIVE,1,-546281240.5322254
7439316,K01501.01,CONFIRMED,1,-783513780.049012
12061238,K01502.01,FALSE POSITIVE,1,579931000.3332642
12400538,K01503.01,CONFIRMED,1,-1912284954.367156
9641018,K01504.01,FALSE POSITIVE,1,281594194.8266101
9813499,K01505.01,CONFIRMED,1,-2082261200.4192276
12254792,K01506.01,CONFIRMED,1,-2146409963.7296975
12020218,K01507.01,CONFIRMED,1,-2132465867.906566
7690844,K01508.01,CONFIRMED,1,-2170443654.0070777
9535080,K01509.01,FALSE POSITIVE,1,-2220265982.769822
11870545,K01510.01,CANDIDATE,1,314562375.82023895
7901948,K01511.01,CONFIRMED,1,-463769149.2101124
11955499,K01512.01,FALSE POSITIVE,1,-1461589717.0336394
9784222,K01513.01,FALSE POSITIVE,1,-998816899.0857812
9520668,K01514.01,FALSE POSITIVE,1,-993737289.6205859
7871954,K01515.01,CONFIRMED,1,1479005218.833596
7871954,K01515.02,CONFIRMED,2,-423891595.0644285
12418724,K01516.01,CONFIRMED,1,-1894180875.852288
7456001,K01517.01,CONFIRMED,1,-1618038316.6928751
7549209,K01518.01,CONFIRMED,1,-2203297294.776574
7663405,K01519.01,CONFIRMED,1,-1879735907.6979814
7663405,K01519.02,CANDIDATE,2,-2516869072.3322234
9765975,K01520.01,CONFIRMED,1,-1623159881.621267
9818462,K01521.01,CONFIRMED,1,-2031759136.9534023
12266636,K01522.01,CONFIRMED,1,-1968674469.5574741
12266636,K01522.02,CANDIDATE,2,-2536149244.41696
9850893,K01523.01,FALSE POSITIVE,1,-2273334025.6963916
4826110,K01524.01,FALSE POSITIVE,1,-1701865908.7336152
7869917,K01525.01,CONFIRMED,1,-413012269.21774465
7869917,K01525.02,CANDIDATE,2,-1932533439.2930722
9824805,K01526.01,CONFIRMED,1,-2035424833.991553
7768451,K01527.01,CANDIDATE,1,-2168993878.4320483
7691260,K01528.01,CONFIRMED,1,-785000214.5135458
9821454,K01529.01,CONFIRMED,1,-2410379211.808602
9821454,K01529.02,CONFIRMED,2,-2481765814.362031
11954842,K01530.01,CONFIRMED,1,-1596903120.6088758
11764462,K01531.01,CONFIRMED,1,-933567956.0971447
11656246,K01532.01,CONFIRMED,1,-1644132157.101485
7808587,K01533.01,CONFIRMED,1,-1628257699.4522781
4741126,K01534.01,CONFIRMED,1,-2178775163.9144835
4741126,K01534.02,CONFIRMED,2,-2261706449.588398
11669125,K01535.01,CONFIRMED,1,-2156089659.1774125
12159249,K01536.01,CONFIRMED,1,-1552777206.0140872
9872292,K01537.01,CANDIDATE,1,-2154780393.1146407
9963461,K01538.01,FALSE POSITIVE,1,8149225689.908541
8081482,K01539.01,CANDIDATE,1,8149225689.931703
5649956,K01540.01,FALSE POSITIVE,1,8149225689.9555435
4840513,K01541.01,CANDIDATE,1,8149225689.809001
8113154,K01542.01,FALSE POSITIVE,1,6899183923.7500725
5270698,K01543.01,FALSE POSITIVE,1,8149225689.922085
5024450,K01544.01,FALSE POSITIVE,1,8149225689.706446
5282049,K01545.01,CANDIDATE,1,8149225689.632081
5282049,K01545.02,FALSE POSITIVE,2,-2301842538.6460958
5475431,K01546.01,CANDIDATE,1,1390567294.157412
5283458,K01547.01,CANDIDATE,1,6927113852.632844
9940565,K01548.01,FALSE POSITIVE,1,8149225689.927725
8053552,K01549.01,FALSE POSITIVE,1,7094097004.994767
8111381,K01550.01,FALSE POSITIVE,1,8149224898.5651045
5444549,K01551.01,FALSE POSITIVE,1,516220348.273541
7984047,K01552.01,CANDIDATE,1,644733662.4108927
7951018,K01553.01,CONFIRMED,1,1677716376.8094964
9899355,K01554.01,FALSE POSITIVE,1,-2027933680.4131703
12644774,K01555.01,FALSE POSITIVE,1,-2295223306.481937
9902856,K01556.01,FALSE POSITIVE,1,-742602677.704332
5371776,K01557.01,CONFIRMED,1,7031696577.312602
5371776,K01557.02,CONFIRMED,2,-47337772.16202654
5371776,K01557.03,CONFIRMED,3,1807141031.75099
5371776,K01557.04,CONFIRMED,4,-61002688.85538972
10019763,K01558.01,FALSE POSITIVE,1,2722888620.1574693
9899280,K01559.01,FALSE POSITIVE,1,-1060640582.6809335
8046659,K01560.01,FALSE POSITIVE,1,1617079363.7298949
4940438,K01561.01,FALSE POSITIVE,1,-229314015.73722583
5308663,K01562.01,FALSE POSITIVE,1,-1005993001.6805604
5308663,K01562.02,CANDIDATE,2,-2579114545.245182
5219234,K01563.01,CONFIRMED,1,-731192114.9318043
5219234,K01563.02,CONFIRMED,2,-2004005567.3618202
5219234,K01563.03,CANDIDATE,3,-1645884636.204156
5219234,K01563.04,CONFIRMED,4,-2271734006.937001
5184584,K01564.01,CONFIRMED,1,-341028722.9744634
5636648,K01565.01,FALSE POSITIVE,1,1867082652.2863264
5564247,K01566.01,FALSE POSITIVE,1,-1620348489.7664185
5438099,K01567.01,CONFIRMED,1,-1375200061.8715184
5438099,K01567.02,CONFIRMED,2,-2065596705.5154617
5438099,K01567.03,CONFIRMED,3,-1641350048.843949
5438099,K01567.04,CONFIRMED,4,-2368730002.0503006
5210475,K01568.01,FALSE POSITIVE,1,24463423.625195187
8009350,K01569.01,CONFIRMED,1,-1522067932.5120554
8082001,K01570.01,CONFIRMED,1,-1064619257.3773246
5557821,K01571.01,FALSE POSITIVE,1,-1948515320.1349585
10004519,K01572.01,CONFIRMED,1,-1666873054.198862
5031857,K01573.01,CANDIDATE,1,75120046.5543844
5031857,K01573.02,CANDIDATE,2,-2154099403.5078893
10028792,K01574.01,CONFIRMED,1,-512353084.6397902
10028792,K01574.02,CONFIRMED,2,-2610507193.4615407
10028792,K01574.03,CANDIDATE,3,-2408191032.5700583
10028792,K01574.04,CANDIDATE,4,-2560538323.5870476
5553652,K01575.01,FALSE POSITIVE,1,-2364809547.697966
5299459,K01576.01,CONFIRMED,1,-164781903.5428946
5299459,K01576.02,CONFIRMED,2,-1219968445.7561517
12506770,K01577.01,CONFIRMED,1,-964518299.1257873
5629985,K01578.01,FALSE POSITIVE,1,-2320956561.2698755
9898364,K01579.01,FALSE POSITIVE,1,1145699002.9477804
5193400,K01580.01,FALSE POSITIVE,1,-2502574707.3727593
7939330,K01581.01,CANDIDATE,1,-2510710474.6585045
7939330,K01581.02,CONFIRMED,2,-2519283802.30164
4918309,K01582.01,CANDIDATE,1,-1661060363.2673023
12602568,K01583.01,CONFIRMED,1,-1999522046.6353865
9941066,K01584.01,CONFIRMED,1,-1745354902.6416504
5470739,K01585.01,CONFIRMED,1,-2043858136.0192912
10022908,K01586.01,CONFIRMED,1,-1032161703.5850602
9932970,K01587.01,FALSE POSITIVE,1,-1077962828.2247314
5617854,K01588.01,CONFIRMED,1,1715669494.0631583
5301750,K01589.01,CONFIRMED,1,-1871163424.0697672
5301750,K01589.02,CONFIRMED,2,-2229229809.3887763
5301750,K01589.03,CONFIRMED,3,-2211955644.7217493
5301750,K01589.04,CONFIRMED,4,-2074609649.1884186
5301750,K01589.05,CONFIRMED,5,-2458201873.7253246
5542466,K01590.01,CANDIDATE,1,-2148684314.772308
5542466,K01590.02,CANDIDATE,2,-1518797942.1901767
5542466,K01590.03,CANDIDATE,3,-2046789456.2479987
10028140,K01591.01,CANDIDATE,1,-1988944787.465765
5217586,K01592.01,FALSE POSITIVE,1,-2003310392.8344889
5289854,K01593.01,CONFIRMED,1,-2084378066.647774
5289854,K01593.02,CONFIRMED,2,-2322763566.575449
9895709,K01594.01,FALSE POSITIVE,1,459842802.7511991
10006581,K01595.01,CONFIRMED,1,-1980407339.9880464
10027323,K01596.01,CONFIRMED,1,-1611721778.411208
10027323,K01596.02,CONFIRMED,2,-2098825319.9819262
5039228,K01597.01,CANDIDATE,1,203422803.85620525
10004738,K01598.01,CONFIRMED,1,-1583300315.9957225
10004738,K01598.02,CONFIRMED,2,-2270141347.1381445
10004738,K01598.03,CONFIRMED,3,-2165035124.1850047
5474613,K01599.01,CONFIRMED,1,-2510732408.2498474
5474613,K01599.02,CONFIRMED,2,-2353751348.9402685
4860932,K01600.01,FALSE POSITIVE,1,-2187781308.5528417
5438757,K01601.01,CONFIRMED,1,-2096766559.0817006
5438757,K01601.02,CONFIRMED,2,-2507417643.6303515
4860678,K01602.01,CANDIDATE,1,-2342413685.687406
4860678,K01602.02,CANDIDATE,2,-2335536064.32143
5177104,K01603.01,CONFIRMED,1,-1159738617.0932703
10033279,K01604.01,FALSE POSITIVE,1,-1118200591.97168
5009189,K01605.01,FALSE POSITIVE,1,-575373972.5770129
9886661,K01606.01,CONFIRMED,1,-185175945.29948577
5477805,K01607.01,FALSE POSITIVE,1,-1532625551.7129467
10055126,K01608.01,CONFIRMED,1,-1995048254.690299
10055126,K01608.02,CONFIRMED,2,-2383884910.128417
10055126,K01608.03,CANDIDATE,3,-2559404806.534738
5009743,K01609.01,CONFIRMED,1,-1948882696.4416153
5474733,K01610.01,FALSE POSITIVE,1,-280913212.0739657
12644769,K01611.01,FALSE POSITIVE,1,8149225689.902754
10963065,K01612.01,CONFIRMED,1,536754319.533511
6268648,K01613.01,CONFIRMED,1,-2005251752.6425807
6268648,K01613.02,CANDIDATE,2,-2618674771.4552855
6268648,K01613.03,CANDIDATE,3,-2557368076.611176
10514429,K01614.01,FALSE POSITIVE,1,-1982558208.5282815
4278221,K01615.01,CONFIRMED,1,4297242652.6127615
9015738,K01616.01,CONFIRMED,1,-1619370748.450974
7215603,K01618.01,CONFIRMED,1,-1549409308.0574787
4276716,K01619.01,CANDIDATE,1,-2098287851.8775413
6468337,K01620.01,FALSE POSITIVE,1,1032006706.6368519
5561278,K01621.01,CONFIRMED,1,-1777560061.7026367
7287683,K01622.01,CANDIDATE,1,-1951746365.9407983
11392618,K01623.01,FALSE POSITIVE,1,-1708833904.526736
6233890,K01624.01,FALSE POSITIVE,1,-1888615176.8898897
6312314,K01625.01,FALSE POSITIVE,1,-1024568859.7086257
6387542,K01626.01,CONFIRMED,1,-1189555088.3377368
6543893,K01627.01,CONFIRMED,1,-1887458748.391086
6543893,K01627.02,CANDIDATE,2,-2119120242.7593458
6543893,K01627.03,CANDIDATE,3,-2173904899.751045
6975129,K01628.01,CONFIRMED,1,-953522526.6994804
6975129,K01628.02,CONFIRMED,2,-556123938.2165492
6975129,K01628.03,FALSE POSITIVE,3,-2320890402.984041
8685497,K01629.01,CONFIRMED,1,-1270656907.4226902
9017682,K01630.01,CANDIDATE,1,-2233831398.943189
9084778,K01631.01,FALSE POSITIVE,1,8149224606.57017
9277896,K01632.01,CONFIRMED,1,-1380257178.0027626
9401997,K01633.01,CONFIRMED,1,-2358387494.168042
10487119,K01635.01,FALSE POSITIVE,1,8149225689.914674
10621666,K01636.01,FALSE POSITIVE,1,-1672605935.8131897
10686864,K01637.01,CONFIRMED,1,-1357145211.4095352
