"koi_disposition","kepid","kepoi_name","X","tce_plnt_num","tce_dor","tce_incl","tce_impact","tce_ingress","tce_ldm_coeff4","tce_model_chisq","tce_insol","tce_sradius","tce_slogg_prov","tce_sradius_prov","tcet_model_chisq","wst_depth","tce_mesmedian","tce_mesmad","tce_maxmesd","tce_minmesd","tce_bin_oedp_stat","tce_rminmes","tce_albedo","tce_albedo_stat","boot_mesmean","tce_rb_tcount3","tce_fwm_stat","tce_fwm_sra","tce_fwm_srao","tce_fwm_prao","tce_fwm_pdeco","tce_incl_sn","tce_impact_sn","tce_duration_sn","tce_ingress_sn","tce_depth_sn","tce_sma_sn","tce_insol_sn","tce_slogg_sn","tce_smet_sn","tce_albedo_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn","tce_dikco_mra_sn","tce_dikco_mdec_sn"
"CANDIDATE",3544595,"K00069.01",49,1,6.2776351,81.99,0.8744,0.2112,-0.2333168,6694,264.21,0.894,1,0,67550,2.444,0.08385,0.8174,2.789,2.645,1.1,0.01478,1.265,0.4636,-0.17869,0,3.7848,19.427878,-0.3536,-2.044e-05,1.635e-05,79.9122807017544,32.2418879056047,77.3970851444643,4.50319829424307,234.575389948007,26.5386558868115,13.0088626292467,149,-1.33333333333333,2.21192516174156,-5.05865522174535,1.43363636363636,0.548657718120805,2.34181818181818,-2.39289176090469,3.25606820461384
"CANDIDATE",6850504,"K00070.01",50,1,14.860132,87.06,0.7616,0.2787,-0.425326,3968,81.01,0.925,19,0,78050,0.4041,0.008601,0.8999,1.274,4.091,0.9982,0.01833,0.1772,-0.3411,-0.1782,0,6.7293,19.179867,-0.02455,-2.59e-05,-5.514e-05,164.357183311308,13.050034270048,69.3870277975766,4.21761501210654,195.689166193988,10.2293731210333,5.90451895043732,49.4444444444445,0.133333333333333,0.0734355573974306,-0.637662337662338,-5.04010025062657,-1.20393013100437,0.708202614379085,-0.95019758507135,-2.31332665330661
"CANDIDATE",6850504,"K00070.02",51,2,5.7534736,81.21,0.8789,0.2197,-0.425326,7119,340.69,0.925,19,0,69650,3.311,-0.1723,0.9522,0.6302,0.3281,0.1845,0.04243,0.8166,-0.2139,-0.26338,0,4.8634,19.179864,-0.1131,2.398e-05,2.923e-05,36.9136363636364,16.9671814671815,32.4337893811974,2.24895076261644,105.211817168339,10.2306462662708,5.90450606585788,49.4444444444445,0.133333333333333,0.952414275717285,-1.53877551020408,-4.33725490196078,0.997610921501706,1.17009615384615,-1.37552836484983,-3.75118811881188
"CANDIDATE",6850504,"K00070.03",52,3,57.073657,89.26,0.7394,0.4428,-0.425326,762.5,5.88,0.925,19,0,63120,52.16,-0.03935,0.6882,44.5,5.463,6.312,0.04728,398.7,3.433,-0.5771,0,6.1009,19.179865,-0.1004,4.252e-05,0.0001024,379.023354564756,6.89738805970149,48.5938521909745,2.5521613832853,79.6469465648855,10.2310231023102,5.88,49.4444444444445,0.133333333333333,3.44300518134715,-1.01619433198381,-3.73267326732673,1.13274336283186,1.21325925925926,0.91177304964539,-1.63867298578199
"CANDIDATE",6850504,"K00070.04",53,4,7.370089,83,0.8987,0.1361,-0.425326,4130,174.74,0.925,19,0,61660,12.3,-0.2295,0.8063,1.469,-0.6188,0.2716,0.1326,29.75,1.423,-0.19666,0,1.9557,19.179869,0.08461,-9.707e-06,2.47e-05,7.51131221719457,3.20049857549858,9.6953642384106,0.346574993633817,17.5734758319164,10.2305805396566,5.90337837837838,49.4444444444445,0.133333333333333,1.47204354280059,0.185956043956044,-1.26228813559322,0.722222222222222,3.17627906976744,0.654769230769231,2.18707070707071
"CANDIDATE",6850504,"K00070.05",54,5,20.975874,87.58,0.8842,0.1598,-0.425326,1209,36.9,0.925,19,0,57380,12.87,-0.05104,0.6649,7.097,-3.085,0.09648,0.2664,118,0.9024,-0.18461,0,2.5751,19.179858,-0.3799,3.076e-05,-4.405e-05,14.4712491738268,1.79898270600203,6.24508050089445,0.227570492737112,13.75997635235,10.2253944402705,5.904,49.4444444444445,0.133333333333333,0.909791827293755,-0.638487394957983,0.353311793214863,-0.764756944444445,1.44297058823529,0.0784230769230769,1.12169572107765
"CANDIDATE",11904151,"K00072.01",55,1,34.823713,88.79,0.7383,0.3233,-0.22916,1546,17.79,1.044,1,0,77580,19.25,-0.0125,0.658,16.09,10.73,0.007187,0.02761,96.75,3.314,-0.89784,0,3.3095,19.045289,-0.1366,-1.762e-05,6.128e-05,214.003374307062,6.39774696707106,58.9588581024349,2.40550595238095,94.42192626906,23.2198443579766,11.9395973154362,145,-0.8,3.3477508650519,-1.26481481481481,2.7390625,0.96503937007874,1.86919275123558,-2.45654545454545,2.82745098039216
"CANDIDATE",11904151,"K00072.02",56,2,2.0153747,63.44,0.9012,0.05922,-0.22916,16540,3638.27,1.044,1,0,54430,1.531,-0.5375,0.7347,-0.1687,0.6156,0.009287,0.09753,0.3672,-1.977,-0.15836,1,8.3553,19.045284,-0.3002,5.24e-06,-2.284e-05,3.13748763600396,5.92115637319317,22.0912703850898,0.627862595419847,27.1155115511551,23.2160244818473,11.9236718775604,145,-0.8,1.14714151827554,-0.9875,2.88268156424581,-1.55374149659864,2.82389204545455,-3.24601990049751,4.37492163009404
"FALSE POSITIVE",6889235,"K00074.01",57,1,6.1537982,83.47,0.6997,0.3172,-0.0129728,11870,4763.58,1.941,7,0,276200,506.4,-7.293,8.784,2.588,2.398,0.03933,0.08167,30.1,2.22,-0.12469,0,37.419,19.888279,-0.1692,9.049e-05,-4.611e-05,290.330434782609,43.9786297925833,361.869978086194,21.3746630727763,829.986613119143,3.11083944580277,2.13113639312286,19.1363636363636,0.107692307692308,2.29595728451564,-6.66141732283464,5.61904761904762,-1.33265895953757,1.33487964989059,-2.28511764705882,0.194876984126984
"CANDIDATE",7199397,"K00075.01",58,1,37.235515,89.06,0.6085,1.046,0.033182,2361,29.69,2.499,0,0,69980,24.55,-0.03765,0.6966,61.63,-1.607,6.202,0.04109,28.54,2.273,-0.29385,0,456.59,19.433134,-0.5745,0.0007389,-0.0008328,1304.33509080258,21.7088833392793,292.620457819753,16.6480980423365,190.453346126169,9.77523498161014,6.44034707158351,47,-0.933333333333334,2.35478547854785,-13.4859154929577,19.8204545454545,-9.82075471698113,2.36139240506329,-1.81451814768461,1.55611650485437
"FALSE POSITIVE",9955262,"K00076.01",59,1,53.155465,89.49,0.4736,0.4301,0.2657672,1460,86.75,2.909,5,0,90470,109.4,-0.009224,0.6693,50.09,-8.432,2.428,0.07245,91.61,1.841,-0.82583,0,337.25,19.569496,1.147,-0.001127,-0.0007428,729.934747145188,5.36778873399071,197.950898898125,8.22842930935527,56.2988705473501,3.29678935003915,2.03399765533411,13.3214285714286,0.233333333333333,1.86085720089376,12.9166666666667,15.7036450079239,-5.50222222222222,3.78091216216216,1.62876712328767,2.83074753173484
"FALSE POSITIVE",9552608,"K00080.01",60,1,6.705284,81.42,0.9999,1.79,-0.0283656,3366,3538.52,3.294,7,0,67450,90.05,-0.2132,0.6378,6.027,6.131,0.02755,0.01488,1.535,0.4685,-0.0578,0,9.2356,20.035833,-0.1785,-1.973e-05,-6.04e-05,258.47619047619,103.487890705858,335.52014995314,335.645977873617,48.6307837582625,2.23354391685347,1.37441737617302,9.04878048780488,-0.228571428571429,1.3453111305872,-3.25729927007299,-3.54569190600522,-0.686363636363636,1.45289256198347,0.773165467625899,-0.451093457943925
"FALSE POSITIVE",8823868,"K00081.01",61,1,20.030462,90,0.0003194,0.6187,-0.0199872,6533,1138.09,2.533,7,0,353100,1679,-1.484,1.165,11.94,11.57,2.265,0.1007,131.2,2.39,-0.28801,0,366.39,19.585715,-0.0238,0.000319,-0.000332,1.76125244618395,1.78835386338186e-05,1298.41185106099,81.3222923238696,1252.58103241297,3.3067139899438,2.23690003537875,19.2857142857143,0.525,2.40733944954128,-3.53640416047548,5.0919175911252,-3.87397899649942,4.05544600938967,-3.81276315789474,-2.62636363636364
"CANDIDATE",10187017,"K00082.01",62,1,19.639035,87.56,0.835,0.3718,-0.5545712,2672,21.03,0.741,20,0,87350,4.026,0.02059,0.7432,10.65,9.093,0.4583,0.01378,4.353,0.6242,-0.10793,0,2.4461,18.765499,-0.6352,2.264e-05,-3.555e-05,396.378451788139,35.6990166737922,86.2403976502486,6.81826517513296,203.468332615252,17.4586466165414,8.47983870967742,92,0.533333333333333,0.810312732688012,-10.3960720130933,-8.74553571428571,-0.786504424778761,0.92204,-4.6692523364486,-6.09791921664627
"CANDIDATE",10187017,"K00082.02",63,2,11.45274,85.5,0.8995,0.2923,-0.5545712,3282,38.23,0.741,20,0,84850,9.271,-0.04917,0.5996,-2.563,1.594,0.004395,0.04431,17.04,2.156,-0.074449,0,4.9411,18.765492,-0.8904,7.556e-05,1.449e-05,68.9516129032258,18.5349268493715,27.3073736536868,1.94866666666667,70.1399688958009,17.463503649635,8.47671840354767,92,0.533333333333333,2.29124647035095,-4.91933701657459,-3.63082706766917,0.399173553719008,1.76527950310559,-3.93176165803109,-5.28049645390071
"CANDIDATE",10187017,"K00082.03",64,3,27.504318,88.17,0.879,0.2073,-0.5545712,1539,10.36,0.741,20,0,78280,14.61,-0.01268,0.7254,-3.303,-3.487,0.02391,0.1475,201,1.553,-0.285,0,0.92504,18.765498,-0.6778,9.302e-06,2.79e-05,42.718023255814,3.82839721254355,11.8990086741016,0.503644314868805,22.8342595619484,17.458306945324,8.49180327868852,92,0.533333333333333,1.56055900621118,-1.2812854442344,-1.63828125,0.518587360594796,1.33252796420582,-2.68122171945701,-1.21395778364116
"CANDIDATE",10187017,"K00082.04",65,4,8.8123763,84.15,0.8989,0.1267,-0.5545712,4087,63.23,0.741,20,0,79650,9.286,-0.07069,0.6036,-0.6875,-0.9688,1.566,0.133,43.37,1.502,-0.080058,0,3.4636,18.765485,-1.12,3.283e-05,2.566e-05,11.085495982084,3.89134199134199,13.1395348837209,0.416639263400197,20.0559875583204,17.4628422425033,8.47587131367292,92,0.533333333333333,1.53794326241135,-1.77777777777778,-1.76021276595745,0.846864686468647,1.13119631901841,-3.02202749140894,-1.51608478802992
"CANDIDATE",10187017,"K00082.05",66,5,6.8084833,82.41,0.8988,0.09818,-0.5545712,4814,93.17,0.741,20,0,76030,5.653,0.00129,0.5469,2.386,2.287,1.704,0.2609,28.15,1.091,-0.082611,0,5.1481,18.765526,0.3536,-3.96e-05,-2.593e-05,6.21962264150943,2.87892376681614,12.1085409252669,0.308548082966688,13.8321536905966,17.4643874643875,8.47770700636943,92,0.533333333333333,1.13052208835341,0.402275312855518,0.312037037037037,-0.974812030075188,3.0196682464455,0.304507462686567,-3.28362445414847
"CANDIDATE",10187017,"K00082.06",67,6,63.679173,89.42,0.6404,0.02563,-0.5545712,851.6,13.58,0.741,20,0,64400,21.69,-0.02936,0.684,-2.854,4.533,0.1606,0.4289,711,1.015,-0.16205,0,1.3106,18.765519,0.1026,-4.164e-05,-3.415e-05,40.980751604033,0.44318339100346,16.6348448687351,0.280477128474502,9.28821656050955,17.4622356495468,8.4875,92,0.533333333333333,1.01687643020595,0.0702739726027397,0.143211009174312,-0.537795275590551,0.641,-1.03096296296296,-0.133222222222222
"CANDIDATE",2571238,"K00084.01",68,1,10.318533,85.1,0.8823,0.4175,-0.3223076,4297,79.79,0.81,21,0,69310,13.06,-0.01172,0.712,0.7375,-1.531,0.3146,0.01444,8.022,2.837,-0.046776,0,0.81473,19.361395,0.3189,1.629e-05,-1.688e-05,249.779864983857,63.5205183585313,85.2466682253916,8.08325266214908,206.478704259148,8.84978267783314,5.15772462831286,45.8,-0.933333333333334,3.24121212121212,5.98311444652908,-4.16309012875536,-0.345901639344262,0.462086666666667,1.83734375,-1.88115107913669
"CANDIDATE",5866724,"K00085.01",69,1,5.3502954,80.44,0.8883,0.3554,-0.0123468,7602,571.41,1.424,1,0,71670,4.985,-0.1164,0.7817,2.568,-1.16,1.353,0.01658,1.444,0.696,-0.26542,0,51.847,19.245912,-0.05054,8.754e-06,-6.693e-05,92.0787545787546,50.4143019296254,83.2189766712409,6.12547397449155,149.275362318841,21.2013694366636,11.7477384868421,140.666666666667,0.933333333333334,2.26296818680458,-0.948217636022514,1.46965517241379,-3.57914438502674,4.19719626168224,-3.36428571428571,3.32744063324538
"CANDIDATE",5866724,"K00085.02",70,2,2.5216355,69.09,0.9001,0.1622,-0.0123468,14040,2168.87,1.424,1,0,63210,1.127,-0.06233,0.6893,0.3424,-0.5375,0.4615,0.05409,0.3189,-1.716,-0.27612,0,4.6949,19.245911,-0.09141,5.765e-06,-1.214e-05,8.49084429150793,12.2362697117999,30.5887939221273,1.31549067315491,60.6101938262742,21.2067919951486,11.7464796360485,140.666666666667,0.933333333333334,0.803476946334089,-0.697786259541985,0.138156028368794,-1.02016806722689,1.96305418719212,-2.11325268817204,1.45116228070175
"CANDIDATE",5866724,"K00085.03",71,3,6.5729505,82.13,0.9004,0.2453,-0.0123468,4065,369.2,1.424,1,0,49730,6.88,-0.1063,0.7026,1.947,4.433,6.462,0.0541,9.059,2.22,-0.25531,0,7.9844,19.245911,-0.09619,7.786e-06,-2.972e-05,21.7045454545455,10.7497612225406,23.5423365487674,1.14894613583138,44.0860215053764,21.1980990495248,11.7467387846007,140.666666666667,0.933333333333334,2.49490498485266,-0.506263157894737,0.75,-1.35090909090909,1.33591101694915,-0.163096698113208,-1.42451485148515
"CANDIDATE",10593626,"K00087.01",72,1,184.00766,89.74,0.8255,0.5027,-0.2855324,246.3,1.03,0.886,22,0,70040,41.69,-0.0006247,0.6555,87.5,48.05,0.7387,0.09854,2805,2.367,-0.99242,0,5.7682,19.281165,-0.03596,-0.0002333,-6.895e-05,893.824701195219,7.97584541062802,26.7327459618209,1.67121010638298,36.4933239634575,9.59835966710891,5.42105263157895,44.5,-1.73333333333333,2.36708860759494,-0.131721611721612,-3.22910798122066,-0.604824561403509,1.09564179104478,-2.94420689655172,-2.83078341013825
"FALSE POSITIVE",7700871,"K00088.01",73,1,3.1854186,73.41,0.9097,0.1516,-0.0291372,12370,533.7,0.815,5,0,72000,2.061,-0.1151,0.6241,-0.4125,1.502,1.092,0.04596,1.906,0.6188,0.036421,0,17116,19.822021,27.59,-0.002118,-0.0002737,6.22118644067797,7.59348914858097,16.7077464788732,0.725358851674641,43.5270880361174,6.46678966789668,3.93903609122444,35,-1.33333333333333,1.30191256830601,133.285024154589,18.4823529411765,-20.8931297709924,96.2442857142857,96.9712230215827,6.38352941176471
"CANDIDATE",8056665,"K00089.01",74,1,37.454347,88.74,0.8228,0.5804,0.3308092,1464,33.03,1.79,16,0,72520,6.072,-0.09317,0.6969,29.9,-4.679,0.8346,0.04343,41.89,1.01,-0.1808,0,9.5739,19.988054,-0.8908,0.0001747,-5.856e-05,331.986531986532,14.4961240310078,61.1176470588235,3.17853231106243,67.6693188433922,4.89551537919699,3.11603773584906,23.8823529411765,-1.33333333333333,1.03508771929825,-3.45271317829457,1.95434782608696,-0.905100463678516,1.35272727272727,-0.917679738562092,1.81894495412844
"CANDIDATE",8056665,"K00089.02",75,2,170.53658,89.76,0.7152,0.2907,0.3308092,345.3,9.99,1.79,16,0,66070,28.24,0.002067,0.6509,39.31,11.88,0.0432,0.08479,490.6,2.089,-0.39541,0,7.4855,19.988077,-0.0008561,-0.0001914,0.0001417,415.555555555556,2.26903553299492,25.4289996253278,0.996913580246914,47.0526315789474,4.89412524209167,3.11214953271028,23.8823529411765,-1.33333333333333,2.09300341296928,-0.00258640483383686,-0.415172413793103,1.22155172413793,0.923157894736842,0.00866358974358974,0.765784946236559
"FALSE POSITIVE",9210823,"K00090.01",76,1,2.0144715,63.45,0.9006,0.07162,-0.0129792,20850,27198.92,3.227,5,0,85010,2.641,0.4329,1.108,0.4,0.5,24.39,0.0765,0.06203,-14.85,-0.62075,0,0,0,188.7,-0.01176,0,2.43757203227046,4.58320610687023,13.8965517241379,0.490212183436003,21.2853733378793,2.50474863872357,1.55817821110601,9.72972972972973,-0.285714285714286,0.982108929702343,846.188340807175,346.285714285714,0,219.266862170088,103.136798905609,195.127055306428
"CANDIDATE",7941200,"K00092.01",77,1,80.490581,89.39,0.8621,0.3312,-0.116339,537.6,11.74,1.043,23,0,71820,39.34,0.01622,0.6311,31.13,5.244,0.01161,0.04208,237,2.831,-0.18794,0,1.743,18.891658,0.157,-9.543e-05,2.344e-06,602.358490566038,15.9470958194599,30.1125541125541,2.48275862068966,76.6264490182162,7.31545162769372,4.39700374531835,36.6666666666667,-0.266666666666667,2.84309021113244,1.03973509933775,4.0671875,0.0275440658049354,2.16589743589744,-0.528988571428571,1.42297142857143
"CANDIDATE",6462863,"K00094.01",78,1,26.12477,89.35,0.298,0.4758,0.0563536,1985,89.76,1.331,23,0,61990,16.77,-0.5545,1.786,0.7492,1.015,7.369,0.01154,2.34,0.965,-0.32323,0,627.03,19.822207,0.135,0.001372,-0.0002888,697.501951600312,5.5951933909125,383.6,25.9150326797386,602.817202006189,6.10330421572351,3.76352201257862,30.2142857142857,-0.133333333333333,1.68466522678186,9.78260869565217,7.43703703703704,-1.42970297029703,1.06807901907357,1.36724598930481,2.42152230971129
"CANDIDATE",6462863,"K00094.02",79,2,39.151885,89.06,0.642,0.5914,0.0563536,939.8,27.46,1.331,23,0,51570,5.137,-0.299,1.294,-7.438,31.26,0.749,0.04274,6.195,0.3147,-1.2911,0,12.739,19.822209,0.2207,0.0003053,-4.452e-05,727.020408163265,12.9933211900425,132.688499619193,8.3862733976177,147.511312217195,6.1016593152699,3.76164383561644,30.2142857142857,-0.133333333333333,0.375227135069655,3.66003316749585,1.16778523489933,-0.3478125,1.08068027210884,0.168748299319728,-0.408934065934066
"CANDIDATE",6462863,"K00094.03",80,3,11.124592,86.35,0.7082,0.2796,0.0563536,2479,248.06,1.331,23,0,30850,12.99,0.007385,0.6912,-1.553,-1.73,0.3027,0.02679,4.198,1.372,-0.15868,0,38.789,19.822209,0.1925,0.0001439,-0.0001318,72.0784641068447,6.06855184233076,58.3870615233308,2.74656188605108,137.022097509646,6.1010101010101,3.76247535264675,30.2142857142857,-0.133333333333333,1.8009438009438,2.62978142076503,3.46153846153846,-2.77473684210526,0.889426229508197,2.558934169279,0.62048128342246
"CANDIDATE",6462863,"K00094.04",81,4,3.4272719,74.63,0.9085,0.2526,0.0563536,4713,971.84,1.331,23,0,28310,7.636,0.03804,0.6479,0.8514,2.411,1.791,0.06425,3.257,1.201,-0.014919,0,6.8903,19.822201,-0.1208,6.143e-05,-2.14e-05,7.6379080953843,8.49859681945744,14.4943820224719,0.824143556280587,32.9245534524127,6.10097475631092,3.76273811367508,30.2142857142857,-0.133333333333333,1.73244680851064,-0.410884353741497,0.855274261603375,-0.73037542662116,1.95410377358491,-1.03825327510917,0.830734265734266
"CANDIDATE",5780885,"K00097.01",82,1,6.818156,85.65,0.517,0.5278,-0.0343464,11470,1185.45,1.909,0,0,104100,38.02,-0.3211,0.8883,2.44,2.638,1.218,0.003058,0.2652,-26.42,0.11835,0,196.3,19.238768,-0.01235,0.0002854,-2.272e-05,1197.9020979021,82.5087775295244,1082.10961737332,101.383019592778,2091.54535274356,22.404594294183,13.644682320442,198.5,1,9.5361380798274,-3.42105263157895,-56.2573099415205,-0.224950495049505,0.588746268656716,-0.508906705539359,-3.12308823529412
"CANDIDATE",10264660,"K00098.01",83,1,7.4452067,85.53,0.5798,0.3904,0.1629352,9501,1000.75,2.001,0,0,78530,14.63,-0.06272,0.6385,4.481,0.7895,0.4193,0.005924,0.4879,-3.735,-0.04126,0,463.67,19.180586,-0.06842,0.0001601,-0.0002271,355.634095634096,27.8081534772182,416.120218579235,24.9297573435504,619.324473975637,19.6046926804387,12.4704049844237,197.5,0.266666666666667,3.55871626549963,-7.0174358974359,-12.4520255863539,-6.30833333333333,1.65006587615283,-2.21588921282799,-1.57703016241299
"CANDIDATE",4055765,"K00100.01",84,1,6.2580941,81.11,0.9672,2.522,0.3510808,4455,1469.82,3.079,4,0,67480,29.02,0.02021,0.6208,-1.955,3.761,2.191,0.01475,0.6282,-1.293,-1,0,0.79932,19.41186,-0.07491,2.603e-05,-1.491e-05,530.130718954248,307.340324118208,174.653739612188,174.653739612188,113.986013986014,4.42355889724311,2.83185943009075,18.3,-1.06666666666667,2.18504347826087,-2.53932203389831,0.844507042253521,-0.146176470588235,1.19179646936656,0.303263041065483,-0.872377850162866
"CANDIDATE",8456679,"K00102.01",85,1,2.8113917,71.33,0.9,0.3926,-0.3307058,15700,1380.23,1.071,23,0,70820,5.173,-0.219,0.5841,0.8667,0.5708,7.664e-17,0.005424,0.1513,-11.8,-0.24205,0,1267.8,19.980318,0.0423,0.00014,-0.001065,138.882398753894,174.520069808028,146.290971822887,18.0505747126437,321.43840330351,6.9643728648121,4.37030587043252,36.5833333333333,1.4,2.10431154381085,1.09585492227979,-22.2027972027972,-19.5772058823529,3.28955007256894,0.428087201125176,-0.841146907216495
"FALSE POSITIVE",8456679,"K00102.02",86,2,4.272634,77.41,0.9316,0.2097,-0.3307058,6017,443.09,1.071,23,0,55490,6.796,-0.1451,0.7292,-0.9559,-0.6,0.07022,0.1251,6.728,1.317,-0.26241,0,1.9814,19.98032,0.1403,4.147e-06,-6.386e-05,5.76396128071482,6.75562001450326,7.86832164058284,0.469337511190689,22.2849986084052,6.96391538780589,4.37015484761811,36.5833333333333,1.4,1.54702230397793,0.21322188449848,-1.54903846153846,-0.770325693606755,0,2.14056097560976,-4.66793893129771
"CANDIDATE",2444412,"K00103.01",87,1,12.916366,85.86,0.9326,0.8469,-0.3031,2998,54.99,0.899,23,0,78690,23.41,-0.002158,0.709,3.131,7.311,5.974,0.03299,16.03,2.466,-0.0020424,0,8.1916,19.445551,-0.272,4.489e-05,-0.0001361,587.277701778386,209.431843700876,82.4921465968586,13.1751711263223,96.3644474183116,8.55875831485588,5.03571428571429,45,-0.266666666666667,2.62959317585302,-3.17386231038506,-2.91607142857143,-1.34752475247525,1.06248175182482,-1.94994272623139,-0.838166666666667
"CANDIDATE",10318874,"K00104.01",88,1,8.2823699,83.76,0.8999,0.2396,-0.5557316,6488,233.93,0.761,20,0,71670,9.52,-0.09303,0.6432,-0.5063,1.4,0.05626,0.00652,0.458,-2.692,0.07835,0,8.0257,18.746309,-0.2513,0.0001626,3.93e-06,213.075553294327,79.0079016681299,58.8910133843212,7.88676761026991,195.031712473573,19.4568324757004,8.58773861967695,92,2.26666666666667,2.27408142999007,-5.00597609561753,6.57657657657658,0.0509727626459144,0.51431693989071,-1.16848837209302,4.86158392434988
"CANDIDATE",8711794,"K00105.01",89,1,24.095217,88.15,0.7789,0.1494,-0.0733532,2336,141.86,0.967,23,0,67720,19.15,-0.00634,0.6835,-0.5219,3.669,0.1013,0.01644,5.352,1.968,-0.04428,0,3.5312,19.929126,-0.3643,4.585e-06,8.027e-05,130.283771800177,6.88074204946997,30.8478365000798,2.01755570560432,175.348374253484,6.37418300653595,3.64491264131552,27.25,-2.66666666666667,2.41952983725136,-4.16819221967963,-1.24497936726272,1.00087281795511,1.19510666666667,-3.42954070981211,-1.53314669652856
"FALSE POSITIVE",10489525,"K00106.01",90,1,2.3897446,67.86,0.9006,0.1397,0.3198124,13260,12825.75,2.569,5,0,55830,9.946,0.01004,0.9809,0.8333,0.9688,50.18,0.1055,0.5777,-1.158,0.2092,2,260510,19.887885,-87.39,0.008739,0.03441,3.78471834913553,5.8556566970091,13.2253086419753,0.631269769543606,28.3059490084986,3.14139867279224,1.91975805727355,13.0689655172414,-0.333333333333333,1.58360745614035,-304.494773519164,-1031.4371257485,1030.23952095808,169.089615931721,-36.4893009985735,-154.347826086957
"CANDIDATE",11250587,"K00107.01",91,1,6.9751385,83.35,0.8071,0.299,-0.2408336,7474,432.77,1.549,0,0,68970,8.187,-0.08188,0.604,2.207,3.624,0.5579,0.02236,1.913,1.084,-0.01168,0,1.787,19.655679,0.03298,2.221e-05,-2.081e-05,49.4658753709199,11.1094287680661,52.2684703433923,2.68643306379155,131.784492588369,23.1057401812689,13.1301577669903,205.5,1.46666666666667,2.27143196390406,0.468465909090909,-0.14692513368984,-0.592877492877493,0.683520661157025,-0.304710556186152,-1.17705882352941
"CANDIDATE",4914423,"K00108.01",92,1,15.584545,86.95,0.8289,0.3175,-0.1657388,3297,136.67,1.433,1,0,67170,13.25,-0.2628,1.031,5.381,6.116,0.7513,0.04627,9.385,2.75,-0.089746,0,22.324,19.265641,0.1542,-6.412e-05,-8.038e-05,118.010314875136,13.063829787234,46.0294117647059,2.69524617996604,117.334963325183,20.4413659793814,11.8431542461005,138.333333333333,0.533333333333333,3.07805837979665,1.96934865900383,2.51781472684086,-1.96048780487805,0.463951367781155,0.216338028169014,-0.211098765432099
